#interpro;categorie_libelle;categorie_code;genre_libelle;genre_code;denomination_libelle;denomination_code;mention_libelle;mention_code;lieu_libelle;lieu_code;couleur_libelle;couleur_code;cepage_libelle;cepage_code;departements;douane_code;douane_libelle;douane_taxe;douane_date;douane_noeud;cvo_taxe;cvo_date;cvo_noeud;repli_entree;repli_sorti;declassement_entree;declassement_sorti;densite;labels;code_produit;code_produit_noeud;code_analytique;code_comptable_noeud;code_douane;code_douane_noeud;alias_produit;format_libelle;format_libelle_noeud;cepages autorises;hash_produit
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Pommard;POMD;;;;;;;;;;1R411;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R411;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/POMD/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint-Amour;STAM;;;;;;;;;;1R421;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R421;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STAM/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cotes du Roussillon Villages;CTROUSVIL;;;;;Rouge;rouge;;;;1R481S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R481S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CTROUSVIL/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Terrasses du Larzac;TLZC;;;;;;;;;;1R488;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R488;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/TLZC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Corbières;CORB;;;;;Rouge;rouge;;;;1R493;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R493;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CORB/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Languedoc;LGDC;;;;;Rouge;rouge;;;;1R495 ;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R495 ;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/LGDC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Languedoc;LGDC;;;;;Rosé;rose;;;;;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/LGDC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Languedoc;LGDC;;;Pezenas;PEZ;Rouge;rouge;;;;1R510;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R510;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/LGDC/mentions/DEFAUT/lieux/PEZ/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cornas;CORN;;;;;;;;;;1R526;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R526;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CORN/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Chateauneuf-du-Pape;CTNP;;;;;Rouge;rouge;;;;1R532S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R532S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CTNP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Gigondas;GGDS;;;;;Rouge;rouge;;;;1R535S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R535S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GGDS/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Vacqueyras;VAQR;;;;;Rouge;rouge;;;;1R538S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R538S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VAQR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Vacqueyras;VAQR;;;;;Blanc;blanc;;;;1B538S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B538S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/VAQR/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cairanne;CAIR;;;;;Rouge;rouge;;;;1R544;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R544;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CAIR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint-Joseph;STJO;;;;;Rouge;rouge;;;;1R545;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R545;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STJO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Luberon;LUB;;;;;Rosé;rose;;;;1S533S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S533S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/LUB/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Gard;GAR;;;;;Rosé;rose;;;;3S301;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S301;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/GAR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côtes de Bordeaux;CBX;;;;;Rouge;rouge;;;;1R120S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R120S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CBX/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Pomerol;POML;;;;;;;;;;1R151S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R151S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/POML/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Côte-Rôtie;CTRT;;;;;;;;;;1R527;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R527;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CTRT/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Coteaux du Languedoc;CLGDC;;;;;Rouge;rouge;;;;1R494;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R494;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CLGDC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Coteaux varois;CTVAR;;;;;Rouge;rouge;;;;1R581S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R581S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CTVAR/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Corse Calvi;CORS;;;;;Rosé;rose;;;;1S586S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1S586S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CORS/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Monbazillac;MBZC;;;;;;;;;;1B144L;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B144L;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/MBZC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Saint-Estèphe;STES;;;;;;;;;;1R158S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R158S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/STES/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Beaujolais Village;BEAUJV;;;;;Rouge;rouge;;;;1R301;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R301;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/BEAUJV/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Costières de Nîmes;COSN;;;;;Rouge;rouge;;;;1R554;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R554;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/COSN/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Costières de Nîmes;COSN;;;;;Rosé;rose;;;;;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/COSN/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Vin de Savoie Apremont;SAVAP;;;;;Blanc;blanc;;;;1B443S;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B443S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/SAVAP/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cotes du Jura;CJUP;;;;;Rouge;rouge;;;;1R264;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1R264;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CJUP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cotes du Jura;CJUP;Vin de paille;VPAIL;;;;;;;;1B264L;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B264L;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CJUP/mentions/VPAIL/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Cotes du Jura;CJUP;Vin jaune;VJN;;;;;;;;1B264 01;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B264 01;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CJUP/mentions/VJN/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Crémant du Jura;CRJU;;;;;Blanc;blanc;;;;1B267M;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B267M;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/CRJU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;;TRANQ;Rully;RUL;;;;;Blanc;blanc;;;;1B418;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;1B418;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/TRANQ/appellations/RUL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Montlouis sur Loire;MLL;;;;;Blanc;blanc;Chenin;CHE;;1B225M 1;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B225M 1;;;%a% %g% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/MLL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Montlouis sur Loire;MLL;Pétillant;PET;;;Blanc;blanc;Chenin;CHE;;1B225P 1;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B225P 1;;;%a% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/MLL/mentions/PET/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Montlouis sur Loire;MLL;Fermentation unique;FU;;;Blanc;blanc;;;;1B225MFU;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B225MFU;;;%a% %g% %l% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/MLL/mentions/FU/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Autres que celles du Val de Loire;AOPFR;;;;;;;;;;VM_IG_AOP;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;VM_IG_AOP;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/AOPFR/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Champagne;CHAMP;;;;;Blanc;blanc;;;;1B080M 1;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B080M 1;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CHAMP/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Champagne;CHAMP;;;;;Rosé;rose;;;;1S080M 1;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1S080M 1;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CHAMP/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Crémant d'Alsace;CRAL;;;;;Blanc;blanc;;;;1B001M00;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B001M00;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CRAL/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Crémant d'Alsace;CRAL;;;;;Rosé;rose;;;;1S001M00;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1S001M00;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CRAL/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Clairette de Die;CLRD;;;;;Blanc;blanc;;;;1B523M 1;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B523M 1;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CLRD/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Clairette de Die;CLRD;;;;;Rosé;rose;;;;1B523M 2;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B523M 2;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CLRD/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;Mousseux;EFF;Crémant de Limoux;CRLIM;;;;;Blanc;blanc;;;;1B484M;Vins Tranquilles;9.7;;;-1;;;;;;;;;;;;;1B484M;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/EFF/appellations/CRLIM/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_HORSINTERLOIRE;VCI;VCI;Bourgueil;BRG;;;;;Rouge;rouge;;;;1R220S99;Vins Tranquilles;0;;;-1;;;;;;;;;;;;;1R220S99;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_HORSINTERLOIRE/genres/VCI/appellations/BRG/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;;;;3R001;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Merlot;MERL;;3R001 DE;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 DE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/MERL
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Pinot noir;PIN;;3R001 AB;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/PIN
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Cabernet sauvignon ;CBS;;3R001 BX;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 BX;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/CBS
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Multi cépage;MULTI;;3R001 00;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 00;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/MULTI
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Syrah;SYR;;3R001 AI;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 AI;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/SYR
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Cabernet franc ;CBF;;3R001 BW;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 BW;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/CBF
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rouge;rouge;Grenache;GRE;;3R001 CS;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3R001 CS;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/GRE
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Blanc;blanc;;;;3B001;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3B001;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Blanc;blanc;Multi cépage;MULTI;;3B001 00;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3B001 00;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/MULTI
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Blanc;blanc;Sauvignon blanc;SAUB;;3B001 AE;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3B001 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Blanc;blanc;Chardonnay;CHA;;3B001 CA;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3B001 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Blanc;blanc;Chenin;CHE;;3B001 CF;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3B001 CF;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;;;;3S001;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;Multi cépage;MULTI;;3S001 00;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001 00;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/MULTI
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;Cabernet sauvignon ;CBS;;3S001 BX;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001 BX;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/CBS
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;Merlot;MERL;;3S001 DE;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001 DE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/MERL
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;Syrah;SYR;;3S001 AI;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001 AI;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/SYR
declaration;IGP;IGP_HORSVALDELOIRE;;TRANQ;Oc;OC;;;;;Rosé;rose;Grenache;GRE;;3S001 CR;Vins Tranquilles;3.92;;;-1;;;;;;;;;;;;;3S001 CR;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_HORSVALDELOIRE/genres/TRANQ/appellations/OC/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/GRE
